"rally","serve","hitpoint","speed","net.clearance","distance.from.sideline","depth","outside.sideline","outside.baseline","player.distance.travelled","player.impact.depth","player.impact.distance.from.center","player.depth","player.distance.from.center","previous.speed","previous.net.clearance","previous.distance.from.sideline","previous.depth","opponent.depth","opponent.distance.from.center","same.side","previous.hitpoint","previous.time.to.net","server.is.impact.player","outcome","gender","ID"
9,1,"B",31.8609899,0.497031356,0.021602784,5.977624378,FALSE,FALSE,0.525225742,13.6184,1.0752,13.1316,1.2724,29.72533342,0.457205397,3.580181233,5.593631264,13.1704,1.9784,FALSE,"F",0.525291422,TRUE,"W","mens",4630
6,2,"B",33.91114733,1.133010456,0.009407384,0.889389248,FALSE,TRUE,2.972886389,14.402,2.8106,14.0782,0.1446,38.21298738,0.852048917,0.994107189,2.671807323,14.4554,0.8594,FALSE,"F",0.443454538,FALSE,"UE","mens",5912
3,1,"F",33.27908376,0.821089647,1.343504698,0.79642312,FALSE,TRUE,0.584671155,10.8884,1.0068,10.9828,0.4298,31.48634304,0.344713836,3.433067408,6.064257989,12.6748,4.195,FALSE,"B",0.478142818,TRUE,"UE","mens",9127
7,1,"F",31.87777708,0.998028288,0.314918748,3.410910819,TRUE,FALSE,0.661767482,14.4072,0.1032,14.062,0.4614,39.62488632,0.914018855,3.505786318,2.12195158,14.8428,3.7148,FALSE,"F",0.439295723,TRUE,"UE","mens",8843
7,2,"F",41.33626395,1.435365895,3.378124318,3.572343792,FALSE,TRUE,4.374493242,12.6094,4.431,14.0588,0.3036,26.30550374,1.325331859,2.089965558,4.490199518,13.8222,2.4854,FALSE,"F",0.648610634,TRUE,"W","mens",4186
3,1,"B",16.09548472,-0.133963545,0.92080365,9.624008731,FALSE,FALSE,3.103673501,7.1872,0.1532,10.2574,0.6078,28.36414176,1.509918742,3.726087446,5.747076654,13.3144,4.7034,FALSE,"V",0.578277425,TRUE,"UE","mens",5567
3,1,"F",31.12660372,-0.156828072,2.512821066,7.030270433,FALSE,FALSE,1.131942772,11.4612,0.6536,11.4202,0.4776,32.48552016,0.221683328,4.109278201,5.40419284,12.9202,2.7404,FALSE,"F",0.465330442,TRUE,"UE","mens",19
3,2,"F",37.5162802,1.152910699,0.659943965,1.547799019,TRUE,TRUE,1.53247601,12.3604,0.5694,11.116,0.325,29.20961135,0.593546869,3.870883513,4.390604931,11.1408,2.5898,FALSE,"F",0.428921317,TRUE,"UE","mens",152
3,2,"F",40.46559546,1.184035208,0.482429213,0.901413487,FALSE,TRUE,1.717574779,12.8374,1.2364,11.1388,0.9818,23.4990336,1.478611123,3.789461714,1.895677365,10.8468,3.2708,FALSE,"U",0.498700394,TRUE,"UE","mens",4957
6,1,"B",18.22660402,2.896010028,3.575721541,1.1170572,FALSE,FALSE,1.112414311,9.8074,1.1706,9.7178,2.2794,18.89284938,0.494473797,3.820312417,3.391229313,2.944,0.3776,TRUE,"B",0.120670465,FALSE,"W","mens",9751
4,1,"F",37.07650967,0.893867735,1.060445155,0.144517205,TRUE,FALSE,1.808848407,11.9448,0.9246,13.5158,0.028,24.48679837,0.96255202,2.305835519,4.352249321,12.6146,0.674,FALSE,"F",0.634435324,FALSE,"UE","mens",8266
3,2,"F",41.55035278,0.775820507,0.186819322,0.429614679,FALSE,FALSE,2.319334818,11.7196,1.5238,10.793,0.6024,21.01294742,1.189601502,3.632073241,5.171334258,11.228,2.743,FALSE,"F",0.599075335,TRUE,"W","mens",7552
4,1,"F",24.87465184,-0.16237552,3.322725823,8.194124329,FALSE,FALSE,5.767010803,12.9734,1.3908,11.529,4.1924,31.45954092,0.564402536,1.036654424,3.272040661,11.0516,2.0374,FALSE,"F",0.403918594,FALSE,"FE","mens",9519
4,1,"F",31.1640849,1.657135985,1.357388576,2.050860289,TRUE,FALSE,4.101263737,15.9204,1.3006,13.9722,2.3084,36.77069529,0.310753654,1.279465188,4.118739239,10.9414,1.044,FALSE,"F",0.33212635,FALSE,"FE","mens",519
3,1,"F",37.52272852,0.326461456,1.781683028,3.752872266,FALSE,FALSE,1.472813905,11.0496,0.692,11.0432,0.7808,27.37304383,0.327204406,1.482997247,6.101941552,12.9342,4.029,FALSE,"F",0.542346112,TRUE,"W","mens",1702
10,2,"F",36.91957327,1.453785111,2.308064784,2.258220397,FALSE,TRUE,2.32142047,12.7142,2.3814,12.8438,0.0636,26.77825991,1.10898351,1.763194239,4.10437433,13.759,2.1906,FALSE,"B",0.619676453,FALSE,"UE","mens",5659
5,2,"F",25.17039319,0.38420833,0.841373027,4.360600117,FALSE,FALSE,5.659949417,7.3248,0.7304,12.7724,2.2662,17.01257014,1.04167965,3.316399555,7.541288789,13.031,1.7108,FALSE,"F",1.018224572,TRUE,"W","mens",9532
4,1,"F",27.55021463,-0.278190844,1.956204121,9.18703141,FALSE,FALSE,4.573317535,12.6554,1.0888,12.5866,3.484,20.65112907,0.314631192,2.317011984,2.792909301,7.4094,0.268,TRUE,"B",0.360962517,FALSE,"FE","mens",4238
5,1,"F",30.12404357,0.346969069,0.805495453,2.723900672,FALSE,FALSE,7.019936481,6.8042,3.6434,13.133,0.606,16.36319598,0.54075151,0.558735154,8.870566731,12.8826,2.111,FALSE,"B",1.032106862,TRUE,"W","mens",769
5,2,"F",37.8665121,0.179656234,1.514674308,4.840430472,FALSE,FALSE,1.355224852,11.3612,0.3914,10.434,1.3798,24.12033046,0.637810632,4.032516381,4.736833941,12.8452,2.4378,TRUE,"B",0.629295266,TRUE,"W","mens",8064
3,1,"F",39.5938072,0.533030177,0.49734102,2.951851511,FALSE,FALSE,0.274788355,11.2614,0.5096,10.9874,0.5304,21.41667004,1.007779359,3.333080679,5.386073193,12.3946,2.3758,FALSE,"B",0.675811167,TRUE,"W","mens",3905
3,2,"F",38.02225859,0.886506843,0.415553676,2.121692619,FALSE,FALSE,2.392708156,9.8058,1.3866,10.9182,0.7318,21.03347296,4.190401859,3.853739932,2.55280256,15.241,4.4466,FALSE,"V",0.987176485,TRUE,"W","mens",5814
5,2,"F",38.31780011,0.219231639,1.171169322,3.333581132,FALSE,FALSE,1.72399652,10.5388,4.545,10.3104,2.8362,26.91297677,0.523579681,1.902554831,5.451332071,12.2564,3.0268,FALSE,"F",0.555361819,TRUE,"W","mens",3687
4,2,"F",35.76338304,2.477237713,1.958619062,8.486452566,FALSE,TRUE,4.816479254,15.7294,3.4188,14.8408,1.315,32.06462816,0.158787978,0.405593392,6.34802581,11.862,0.6196,TRUE,"F",0.424327696,FALSE,"FE","mens",4169
3,1,"F",32.37356302,-0.162907421,2.552176141,7.861229191,FALSE,FALSE,0.996969568,10.43,0.4908,10.9384,1.3484,25.50770628,0.581549585,3.350811176,6.025819586,13.5244,2.629,FALSE,"B",0.618007075,TRUE,"UE","mens",8835
11,2,"F",33.86212431,-0.073193917,3.411658204,7.892504367,FALSE,FALSE,1.367319421,12.4856,1.1382,12.9892,0.133,32.19742974,0.669654479,2.938742555,4.67835934,14.9058,2.4756,TRUE,"B",0.54748742,TRUE,"UE","mens",9546
3,1,"B",33.12516582,0.132683134,0.389409506,4.7104615,FALSE,FALSE,1.073867217,10.7846,0.1218,11.0752,0.912,22.93918351,0.742564802,2.487312474,5.847037254,13.3428,4.4466,FALSE,"B",0.693152129,TRUE,"W","mens",6898
3,1,"F",39.15533051,0.375083054,1.816969961,6.036798599,FALSE,FALSE,4.613641486,6.6156,0.1594,10.9946,1.2932,17.49906435,4.276137114,3.328471077,6.152049044,13.8244,2.5674,FALSE,"V",1.207815439,TRUE,"W","mens",7619
12,2,"B",32.85885985,-0.412842181,3.744347369,8.484805044,FALSE,FALSE,0.549302285,12.7724,1.4274,12.9954,1.9294,33.60630968,1.053863054,2.489395446,1.524194391,14.531,3.1856,FALSE,"F",0.497636114,FALSE,"UE","mens",4895
3,1,"F",33.09060121,0.200729253,0.056655901,4.967957262,FALSE,FALSE,1.131005376,11.7846,0.7526,11.0692,1.6286,24.63377022,1.269411147,3.390262515,2.256180845,13.803,4.027,FALSE,"F",0.647766455,TRUE,"W","mens",1198
5,1,"B",28.16684114,0.419797163,1.196444954,1.134002271,FALSE,FALSE,3.806178771,5.8652,0.984,9.4662,0.2488,17.87041417,0.374434621,1.956169574,8.724611469,14.2612,1.8486,FALSE,"B",0.958862575,TRUE,"W","mens",8325
8,1,"F",33.97852727,1.29406519,1.210107492,1.684381535,FALSE,TRUE,0.841105392,14.3366,2.3608,14.7228,3.108,36.40534063,0.626071613,2.235528608,3.09577813,12.729,5.0664,FALSE,"U",0.423207015,FALSE,"UE","mens",7215
6,2,"B",32.6923902,-0.040132827,1.391882337,6.009445065,FALSE,FALSE,0.443337253,12.916,0.0418,13.3574,0.0832,28.62302754,1.04384712,3.080606774,2.367463444,12.6992,0.6466,FALSE,"B",0.512041054,FALSE,"UE","mens",5676
3,2,"F",41.2900378,0.224646145,0.885155654,6.253024278,FALSE,FALSE,3.132302827,14.094,0.164,11.2324,1.1098,20.04678939,3.015773794,2.79809499,1.558656406,11.5352,3.1554,FALSE,"U",0.727656315,TRUE,"W","mens",8338
6,1,"F",13.09712225,1.758474748,3.382415445,1.819143991,FALSE,FALSE,0.745880902,3.8794,1.1264,3.7908,1.867,12.30724293,0.333960986,1.080829562,8.748595524,3.993,1.3294,TRUE,"V",0.245171889,FALSE,"W","mens",1792
3,1,"F",36.81857142,0.575312197,0.117935003,1.766271945,FALSE,FALSE,2.337951967,8.6992,0.7316,11.0366,0.7824,17.93672201,1.089119467,3.599763358,6.836016735,12.8036,1.9168,FALSE,"B",0.885698583,TRUE,"W","mens",5367
3,2,"F",36.71203114,-0.21985545,2.386636707,8.739451582,FALSE,FALSE,4.065570823,14.7178,1.1594,10.7512,0.2678,23.06839635,2.295953202,4.023859191,1.177027863,11.0824,1.9872,TRUE,"F",0.566547789,TRUE,"UE","mens",9360
3,1,"F",34.77254024,0.791854659,0.154828403,1.758180629,TRUE,FALSE,1.877935217,12.264,1.075,11.1312,0.4228,24.82410908,0.913410507,3.960702035,3.39701751,12.8876,3.0266,FALSE,"B",0.608663788,TRUE,"UE","mens",6073
8,1,"B",37.90652744,-0.025503529,3.176958293,5.324637282,FALSE,FALSE,0.537475023,13.7434,3.83,14.0988,4.2332,38.59995035,0.19721482,1.899263397,5.637412702,12.9718,3.0454,FALSE,"B",0.396084088,FALSE,"UE","mens",9245
4,1,"F",38.4522036,0.553859997,0.245801643,3.057403789,FALSE,FALSE,1.037630782,12.5014,1.8058,13.1706,1.0128,33.76860408,0.352311956,2.381744601,4.114046169,12.0024,2.138,FALSE,"F",0.39958828,FALSE,"W","mens",1913
6,1,"F",16.51652514,-0.885834948,1.685928005,11.71033494,FALSE,FALSE,8.928169257,14.6166,1.3342,6.8354,3.0436,17.51531258,0.317807286,2.215829193,0.640868251,4.6514,1.251,FALSE,"B",0.250419562,FALSE,"FE","mens",70
5,1,"B",25.56013284,-0.167462737,3.856817432,7.353642017,FALSE,FALSE,3.031483683,12.6506,4.398,12.804,1.3704,32.78392977,0.278241818,0.43616755,5.798123787,14.1872,1.618,FALSE,"U",0.511930485,TRUE,"FE","mens",6057
7,1,"B",33.67334097,0.273015983,0.037665078,3.751343803,FALSE,FALSE,0.771758123,12.419,1.6808,13.1304,1.3816,24.48042154,0.419841967,2.747424643,4.561310112,13.6972,3.1072,FALSE,"B",0.672549573,TRUE,"UE","mens",8085
3,1,"F",47.67774592,0.387978604,0.509396506,3.400305075,FALSE,FALSE,1.636983396,9.5554,0.2574,11.0812,0.8504,17.39880937,2.247622324,2.838725957,4.621189204,12.7948,2.5562,FALSE,"B",0.982579385,TRUE,"W","mens",345
9,1,"U",40.84211972,0.850887439,0.286303766,2.451865082,TRUE,FALSE,3.447872712,15.0978,4.2872,15.1838,0.8404,31.21679409,0.755811932,0.939846528,4.282267714,11.1754,1.9016,FALSE,"F",0.409395332,TRUE,"FE","mens",9704
3,1,"V",38.35660081,-0.008499398,2.022975277,11.87594693,FALSE,FALSE,1.684494334,10.525,2.5566,11.0204,0.9466,27.85544973,0.483040853,3.358361062,5.681002318,13.3684,2.7224,FALSE,"F",0.56064387,TRUE,"UE","mens",5457
3,2,"F",28.03404756,2.962757876,0.004330626,5.165023789,FALSE,TRUE,0.952865825,11.2276,2.0516,11.0668,1.1124,30.52697059,0.649143149,3.633767025,3.975674966,13.2798,3.35,FALSE,"B",0.50295308,TRUE,"UE","mens",3301
16,1,"F",37.00637937,0.45675276,0.52109207,4.97041069,FALSE,FALSE,2.065597405,11.9534,2.6778,12.6842,0.7458,31.39702688,0.357984476,2.1093294,6.297824727,14.5326,2.017,FALSE,"F",0.562986234,FALSE,"W","mens",4221
4,2,"F",30.12282717,0.383566795,1.866713865,4.592279158,FALSE,FALSE,4.806897062,5.1704,0.322,9.9448,0.236,18.55980512,1.74420062,2.925647253,7.284400209,12.2352,2.8872,FALSE,"V",0.82942026,FALSE,"W","mens",9057
7,1,"F",10.65166009,-0.139605907,3.560806557,10.16712475,FALSE,FALSE,1.184852733,6.6854,1.3366,7.5178,0.4934,21.24138486,0.772738392,3.692615093,5.412603485,12.5056,2.28,FALSE,"B",0.643368007,TRUE,"FE","mens",7796
7,2,"B",23.76179804,0.431882635,1.147427655,2.881611489,FALSE,FALSE,11.04163808,8.1484,3.5224,15.2608,4.9234,16.86229706,0.700785349,1.576086803,8.211221916,12.444,2.2438,TRUE,"B",0.98543414,TRUE,"W","mens",3208
5,2,"B",14.43863895,0.614959249,2.508657752,5.789356548,FALSE,FALSE,2.529500765,5.0818,2.176,7.0834,0.6294,36.26329935,0.818414154,0.790243777,7.237387894,17.5458,2.6618,TRUE,"V",0.621202859,TRUE,"W","mens",9118
3,2,"B",20.95207058,-0.037460686,1.754424934,5.195632126,FALSE,FALSE,2.746793658,6.1524,0.4524,8.876,0.0962,34.53182309,0.570794188,3.244215966,6.26380712,15.187,3.455,TRUE,"V",0.510619784,TRUE,"UE","mens",6424
13,1,"F",36.94195014,1.040488855,1.711022816,0.79630185,FALSE,TRUE,2.447090109,13.5992,3.6148,14.6546,1.407,37.30684754,0.215654474,1.862659325,5.94445748,13.153,2.781,FALSE,"F",0.421920926,TRUE,"UE","mens",3897
5,1,"F",21.31120235,0.734293798,1.065046124,4.091765493,FALSE,FALSE,4.530194102,5.1534,2.7372,5.2878,1.791,22.48102791,1.197858623,0.352808797,7.243437072,14.3596,3.4924,FALSE,"V",0.748441598,TRUE,"W","mens",5180
5,1,"F",11.22599558,0.533228013,2.055008994,7.200603458,FALSE,FALSE,2.521930062,4.2436,0.317,6.0516,1.4412,28.86322545,0.818703379,2.832291091,7.849295184,15.2552,1.7224,TRUE,"V",0.63154007,TRUE,"W","mens",7751
3,1,"F",30.81858103,0.933803513,0.496082574,1.878525922,TRUE,FALSE,0.91886369,12.3788,0.972,11.461,1.0162,27.84411692,0.7909951,3.019854755,2.694726969,11.8718,4.267,FALSE,"F",0.482585491,TRUE,"UE","mens",840
3,1,"F",41.4563138,0.840254805,0.066648332,1.659706884,FALSE,FALSE,3.062371401,12.346,1.9212,11.5042,1.0232,22.25966481,1.209410932,1.691194559,5.043689925,12.6112,1.8206,FALSE,"F",0.667787958,TRUE,"W","mens",3985
4,1,"F",36.79597214,0.643584453,0.143256764,4.300900696,FALSE,FALSE,1.616567784,14.083,0.1014,13.6986,1.4688,36.51894119,0.464296468,2.252923163,2.682014012,11.8966,4.0376,FALSE,"B",0.356911856,FALSE,"W","mens",3288
3,1,"F",38.6018097,0.772282925,0.731628191,1.724695169,FALSE,TRUE,0.969734747,10.4908,1.1104,11.46,1.1426,21.52300456,0.691504374,3.472565464,5.024329885,12.8504,3.5306,FALSE,"B",0.697876211,TRUE,"UE","mens",6803
3,1,"F",34.16224404,0.573404735,0.75028814,0.478918957,FALSE,FALSE,1.716014942,9.4936,0.8622,11.2054,0.742,20.0880496,1.113179367,2.649367031,5.322235546,12.994,2.8918,FALSE,"F",0.805702523,TRUE,"W","mens",4232
9,1,"B",36.46396368,0.868518311,1.748561125,1.308272358,FALSE,TRUE,0.329040362,12.4202,2.0472,12.4968,2.3672,33.15061221,0.494336259,2.760271131,4.41996052,14.8718,4.3868,FALSE,"B",0.530216775,TRUE,"UE","mens",7243
6,1,"B",23.32443177,-0.189010203,2.71251629,8.09316847,FALSE,FALSE,4.416530267,7.0194,0.088,11.1288,1.5302,25.9192688,1.168325296,3.252516308,5.608406928,13.605,0.4878,TRUE,"V",0.622252652,FALSE,"UE","mens",4801
3,1,"F",11.5307024,-0.94165971,0.417325045,11.81169261,FALSE,FALSE,3.607238927,7.6744,1.0172,10.7356,0.891,25.95673951,0.889988869,1.453135304,4.527944047,12.0536,4.0814,FALSE,"V",0.496224668,TRUE,"FE","mens",606
4,2,"U",50.69346334,0.418173065,2.692004984,7.080780889,FALSE,FALSE,1.817701065,6.9316,1.6022,8.542,0.7592,17.56852597,4.164845146,0.763661673,3.546663621,12.9804,2.2652,TRUE,"V",0.436842757,FALSE,"W","mens",1788
6,1,"B",29.7059263,0.292984809,1.266765441,0.399054366,FALSE,FALSE,5.599075959,5.2102,1.1726,10.46,0.774,19.10937664,0.316879544,2.997870747,9.167818076,14.9896,2.4438,TRUE,"B",1.067429046,FALSE,"W","mens",8655
4,2,"B",25.82542804,1.698288163,0.37228652,3.584968409,TRUE,FALSE,1.531236585,13.4854,1.2034,11.9736,0.9602,34.55131812,0.898391006,1.857344216,3.081606852,14.8382,2.4944,TRUE,"F",0.508488794,FALSE,"UE","mens",4839
3,1,"F",32.92248218,-0.102798207,2.504093053,6.550629743,FALSE,FALSE,2.095355712,12.5066,0.9144,11.1796,0.7072,33.61142907,0.308679427,3.21238594,3.604478679,12.4192,4.684,FALSE,"F",0.4089272,TRUE,"UE","mens",8676
6,2,"F",33.76214905,1.058731952,0.107023086,1.43401718,FALSE,TRUE,1.079044058,13.028,0.7362,13.0798,0.3416,39.36244486,0.414892282,2.701352062,2.381854344,14.3058,0.8178,TRUE,"F",0.420524227,FALSE,"UE","mens",4765
5,2,"F",32.01668905,1.801024805,0.671405346,2.540762625,FALSE,TRUE,0.307139708,13.759,2.5058,13.5896,2.762,40.81250908,0.511108861,3.179846553,1.368485075,13.234,2.959,FALSE,"B",0.36842759,TRUE,"UE","mens",3655
4,2,"B",27.36443111,-0.299346514,1.935183665,9.715476579,FALSE,FALSE,3.24908978,13.95,2.0334,13.7578,1.21,36.75374766,0.813251167,1.809190701,2.312365922,12.8198,0.0146,FALSE,"B",0.391392657,FALSE,"UE","mens",8536
4,2,"F",27.27868986,0.360723453,0.55358733,5.890327563,TRUE,FALSE,2.041106857,12.9764,2.105,12.3562,0.1604,40.2680733,0.388900902,1.135064869,1.781586382,13.0754,0.5096,FALSE,"B",0.365608686,FALSE,"FE","mens",6181
3,2,"F",30.33664799,1.28423429,0.31093087,2.945759472,TRUE,FALSE,1.542300671,11.6102,2.2802,11.4158,0.7502,36.66715131,0.154586644,2.710782307,5.648845181,12.4026,4.509,FALSE,"F",0.387856816,TRUE,"UE","mens",9714
13,1,"B",37.93948165,1.080560613,0.562681319,1.751363098,FALSE,TRUE,1.793837239,12.6578,0.9344,14.4348,0.6892,24.35591471,0.362041704,2.721559712,3.826174381,12.9094,1.2142,FALSE,"B",0.611234806,TRUE,"UE","mens",7657
8,2,"F",47.75068343,0.365871492,2.973902309,8.394875944,FALSE,FALSE,1.155779391,4.126,1.2922,4.777,0.3372,19.7862702,2.37799915,2.363026207,8.400641341,13.8398,1.4044,TRUE,"V",0.934961438,FALSE,"W","mens",8755
8,1,"F",36.99338499,1.173523875,0.632723386,0.358187064,TRUE,FALSE,1.20486381,14.232,1.7094,13.1436,2.2262,39.55673277,0.732070666,1.380016194,2.548210144,12.8652,3.1046,TRUE,"F",0.387765477,FALSE,"UE","mens",8154
3,1,"F",37.85725751,0.566805333,0.573129634,0.787143877,FALSE,FALSE,0.54500367,11.312,0.4784,11.439,1.0084,26.16475685,0.709750246,2.76013881,5.177758868,12.5112,3.489,FALSE,"B",0.566803401,TRUE,"W","mens",6594
4,1,"B",35.41152676,0.663640515,0.64346226,0.985781307,FALSE,FALSE,1.699521815,11.426,1.913,11.3452,0.2154,16.90944496,0.27252972,1.750231033,3.195149876,6,0.126,FALSE,"F",0.342292943,FALSE,"W","mens",1759
7,2,"F",36.84965727,1.003291232,1.078874234,0.302926253,FALSE,TRUE,1.18170773,11.5042,3.0826,12.2446,4.0036,26.68164163,0.706128153,2.956113683,3.701603616,13.5042,2.9028,FALSE,"B",0.586492719,TRUE,"UE","mens",2364
6,1,"F",23.84847962,0.398948514,0.951517547,5.980186832,FALSE,FALSE,4.690974909,12.908,2.6326,13.2724,2.0442,21.34571051,0.298910646,1.113085727,6.393875306,3.9326,0.5374,FALSE,"B",0.163656094,FALSE,"W","mens",3054
9,1,"B",11.92692692,-0.375910821,2.738800304,10.28124861,FALSE,FALSE,2.422014847,5.953,0.881,8.2904,0.2464,34.47729932,0.701009655,2.588800884,6.18669579,18.108,6.143,TRUE,"V",0.697451148,TRUE,"FE","mens",1421
6,1,"F",20.93693998,-0.571044092,0.012216601,10.2273842,FALSE,FALSE,3.512118905,13.8474,3.8234,13.3562,0.3458,36.95535712,0.704420539,0.441484238,3.114747746,13.0532,2.4908,FALSE,"F",0.418084357,FALSE,"FE","mens",2945
5,1,"B",16.14624951,-0.381509058,3.529642091,9.562535229,FALSE,FALSE,2.385991785,4.6022,0.3608,6.9718,0.64,37.45754991,0.43190235,2.155084263,7.74397889,14.2764,2.1402,FALSE,"V",0.453071065,TRUE,"FE","mens",3782
6,1,"B",33.840088,-0.075923429,2.033560268,8.813997392,FALSE,FALSE,2.255348452,14.6538,3.5144,14.933,1.2764,31.69780895,1.133556253,1.838901133,3.838605431,14.4494,4.1952,FALSE,"B",0.54578151,FALSE,"UE","mens",4890
3,1,"F",9.363691932,-0.947000012,3.712414732,10.020138,FALSE,FALSE,6.202998017,3.9712,0.4434,10.1146,0.4144,14.0248762,2.979619775,3.543356054,2.137215382,12.7802,2.7128,FALSE,"V",0.361571514,TRUE,"W","mens",3089
3,1,"B",38.26662913,0.715300574,1.09730122,0.657596095,FALSE,FALSE,1.866522167,11.433,1.28,11.1764,0.5688,24.02519102,0.562528149,1.607616453,4.667521799,12.3852,4.2006,FALSE,"F",0.553131242,TRUE,"W","mens",3656
3,2,"U",10.18013752,-0.103882633,1.795998285,10.28452068,FALSE,FALSE,3.677696241,6.2366,0.4796,9.9116,0.6204,23.43733004,0.503197638,3.371283569,6.147314746,12.1524,3.222,FALSE,"V",0.58049356,TRUE,"UE","mens",7107
3,2,"B",32.73538378,0.955705879,0.523608891,0.623339458,TRUE,TRUE,1.659307241,13.0404,0.3464,11.8038,0.76,22.9310289,0.712006908,2.828241187,2.046677054,10.9936,2.5266,FALSE,"B",0.53230524,TRUE,"UE","mens",5416
4,2,"F",28.92549493,-0.247076208,1.284632067,7.869944418,FALSE,FALSE,4.549259069,16.2204,1.2248,13.8052,2.6304,40.13158636,0.430867774,0.92063523,2.363294792,11.9662,5.2934,FALSE,"F",0.328877793,FALSE,"FE","mens",7199
5,2,"B",13.34240997,-0.100398955,0.425373251,10.30991165,FALSE,FALSE,4.552190018,6.6406,1.4692,10.587,0.7998,28.14751579,0.533238492,1.585814004,6.031802209,15.3044,3.319,TRUE,"V",0.667233423,TRUE,"UE","mens",7655
7,2,"F",41.14748197,0.13967107,0.49713421,4.685544271,FALSE,FALSE,1.229884954,14.6228,0.3822,13.8102,1.3054,30.74853174,1.743646212,3.410978464,1.625475868,14.7836,2.7276,FALSE,"F",0.58138941,TRUE,"W","mens",7259
9,1,"F",24.49104322,-0.383347267,2.551056977,9.304605184,FALSE,FALSE,4.400999927,15.5242,2.8606,13.5236,1.0594,37.81345465,0.341677964,0.463779937,3.021863301,13.4466,1.2788,FALSE,"B",0.407665685,TRUE,"FE","mens",8127
4,1,"F",37.40999922,1.170737811,0.32162169,2.150635053,TRUE,FALSE,2.132629269,15.13,1.9268,13.4978,0.5542,36.5842115,0.589115954,1.84083114,2.992584381,12.4308,0.1626,TRUE,"F",0.381269718,FALSE,"UE","mens",2306
4,1,"B",33.48828284,0.469378141,0.854688436,2.861279246,TRUE,FALSE,2.694618073,15.0684,2.185,14.1184,0.3366,32.93521795,0.381128779,1.395368273,1.672599372,9.8194,1.2624,FALSE,"F",0.320376382,FALSE,"FE","mens",5015
3,1,"F",31.73602838,0.493689809,2.398661783,3.904481271,FALSE,FALSE,4.267271137,6.5392,0.3788,10.6482,0.7726,25.84853114,1.394983739,3.055508298,6.335924251,13.1076,4.3252,FALSE,"V",0.6299271,TRUE,"W","mens",4099
3,1,"F",13.32328924,0.855628007,1.732729408,8.402635832,FALSE,FALSE,1.587222039,9.4386,0.7504,10.983,1.1166,19.02172979,0.927283484,3.662146047,5.478288552,13.1434,2.892,FALSE,"F",0.829156798,TRUE,"W","mens",3848
3,1,"F",37.7004912,0.401911444,0.961455015,3.351835412,FALSE,FALSE,1.40791477,10.4392,2.8192,10.8976,1.488,23.12677727,0.108805002,2.912734922,7.752394132,12.6446,2.1916,FALSE,"F",0.636800459,TRUE,"W","mens",6389
5,2,"U",45.26677302,0.351936145,2.620663085,8.707061558,FALSE,FALSE,5.446125291,4.543,0.562,9.9872,0.4172,21.02850846,2.615723995,3.877448652,8.037625012,15.8276,4.0742,FALSE,"V",1.0365407,TRUE,"W","mens",9698
6,1,"B",33.79508728,0.310867101,1.031873927,4.564747722,TRUE,FALSE,1.818468729,15.3418,3.0272,15.2362,1.2118,32.76192696,0.261921669,2.188167815,5.156752045,10.7588,3.5126,FALSE,"F",0.376781821,FALSE,"UE","mens",9936
3,1,"F",37.36497907,0.502703615,1.007096448,2.915870021,FALSE,FALSE,1.721679389,10.8472,0.2544,11.5786,1.3042,20.02842679,1.431956837,2.213723648,3.697045372,12.6808,3.9902,FALSE,"B",0.741906296,TRUE,"W","mens",9135
5,2,"F",37.04976205,-0.433371155,3.079795281,9.654700097,FALSE,FALSE,2.094726579,15.1614,1.888,14.9052,0.191,37.9139764,0.179913438,2.546008252,5.238606348,13.608,0.383,TRUE,"F",0.416990926,TRUE,"UE","mens",86
12,2,"F",28.91344349,-0.082493465,2.876559141,8.830832274,FALSE,FALSE,9.947155131,12.752,0.5222,3.2292,2.3522,15.5631366,3.140222702,3.475034328,1.734126002,7.467,1.952,TRUE,"F",0.634915277,FALSE,"FE","mens",5938
4,2,"B",26.07178303,1.415177689,0.177733211,0.478078584,TRUE,FALSE,3.402844046,15.2688,3.1794,14.155,0.036,35.88812198,0.750078929,0.753527271,4.078976482,14.9314,0.2336,TRUE,"F",0.505187853,FALSE,"UE","mens",329
3,1,"F",36.3520833,0.2470924,2.558168367,5.057152413,FALSE,FALSE,4.764148213,6.6118,0.612,11.3734,0.7678,15.2544218,0.506224568,3.369042139,9.591217753,13.0404,3.8496,FALSE,"U",1.065526311,TRUE,"W","mens",3419
5,2,"B",22.39848901,0.702964044,0.552360049,0.597754309,TRUE,FALSE,2.606019524,10.3626,1.7642,12.9486,2.0866,22.59276135,0.193585292,2.534781924,6.93988933,12.891,1.8964,FALSE,"B",0.67654399,TRUE,"UE","mens",4424
4,1,"B",21.60293053,0.969395524,0.059478608,4.468714997,FALSE,FALSE,2.477048768,14.4536,1.8216,13.3848,0.413,41.46094613,0.547913328,1.345181343,1.317080995,12.3376,0.1658,TRUE,"F",0.335871519,FALSE,"W","mens",7234
10,2,"B",24.32178061,0.802248292,0.693570753,0.38275253,FALSE,TRUE,2.623466104,10.8896,1.6066,13.2468,2.7582,24.87696316,0.163133882,2.866214893,5.842012659,13.0546,4.4828,FALSE,"B",0.671369151,FALSE,"UE","mens",5908
