"","ID","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard","CCAvg","Mortgage"
"2875","3460","0","0","0","0","0",-0.0759187439589479,-0.554438203823524
"2876","3469","0","0","0","0","1",-0.0759187439589479,-0.554438203823524
"2877","3488","0","0","0","0","1",-0.0759187439589479,-0.554438203823524
"2878","3520","0","1","0","1","0",-0.0759187439589479,-0.554438203823524
"2879","3650","0","0","0","1","0",-0.0759187439589479,-0.554438203823524
"2880","3737","0","0","0","0","0",-0.0759187439589479,-0.554438203823524
"2881","3775","0","0","0","1","0",-0.0759187439589479,-0.554438203823524
"2882","3855","0","0","0","1","0",-0.0759187439589479,-0.554438203823524
"2883","3867","0","1","0","0","1",-0.0759187439589479,-0.554438203823524
"2884","3915","0","0","0","0","0",-0.0759187439589479,-0.554438203823524
"2885","4026","0","0","0","0","1",-0.0759187439589479,-0.554438203823524
"2886","4078","0","1","0","1","0",-0.0759187439589479,-0.554438203823524
"2887","4120","0","0","0","1","0",-0.0759187439589479,-0.554438203823524
"2888","4128","0","0","0","1","1",-0.0759187439589479,-0.554438203823524
"2889","4212","0","0","0","0","0",-0.0759187439589479,-0.554438203823524
"2890","4227","0","0","0","0","0",-0.0759187439589479,-0.554438203823524
"2891","4233","0","0","0","0","0",-0.0759187439589479,-0.554438203823524
"2892","4412","0","0","0","1","1",-0.0759187439589479,-0.554438203823524
"2893","4432","0","0","0","1","0",-0.0759187439589479,-0.554438203823524
"2894","4573","0","0","0","1","0",-0.0759187439589479,-0.554438203823524
"2895","4670","0","0","0","1","1",-0.0759187439589479,-0.554438203823524
"2896","4689","0","0","0","1","1",-0.0759187439589479,-0.554438203823524
"2897","4726","0","0","0","0","0",-0.0759187439589479,-0.554438203823524
"2898","4738","0","0","0","0","0",-0.0759187439589479,-0.554438203823524
"2899","4771","0","0","0","0","1",-0.0759187439589479,-0.554438203823524
"2900","4829","0","0","0","1","0",-0.0759187439589479,-0.554438203823524
"2901","4887","0","0","0","0","0",-0.0759187439589479,-0.554438203823524
"2902","4953","0","0","0","1","0",-0.0759187439589479,-0.554438203823524
"2903","4977","0","0","0","1","1",-0.0759187439589479,-0.554438203823524
"2904","4966","0","0","0","1","0",-0.0759187439589479,0.214221524415439
"2905","3596","0","0","0","0","0",-0.0759187439589479,0.224076136315938
"2906","4305","0","0","0","1","0",-0.0759187439589479,0.233930748216438
"2907","804","0","0","0","0","0",-0.0759187439589479,0.253639972017437
"2908","612","0","0","0","0","0",-0.0759187439589479,0.263494583917936
"2909","4280","0","0","0","1","1",-0.0759187439589479,0.293058419619435
"2910","225","0","0","0","0","0",-0.0759187439589479,0.342331479121933
"2911","596","0","0","0","1","0",-0.0759187439589479,0.371895314823431
"2912","2290","0","0","0","0","0",-0.0759187439589479,0.381749926723931
"2913","3884","0","0","0","1","0",-0.0759187439589479,0.411313762425429
"2914","1744","0","0","0","1","0",-0.0759187439589479,0.519714493330924
"2915","4931","0","0","0","1","0",-0.0759187439589479,0.519714493330924
"2916","264","0","0","0","1","1",-0.0759187439589479,0.549278329032423
"2917","4316","0","0","0","1","0",-0.0759187439589479,0.618260612335919
"2918","3839","0","1","0","0","0",-0.0759187439589479,0.697097507539916
"2919","2685","0","1","1","1","1",-0.0759187439589479,0.716806731340915
"2920","4505","0","0","0","0","0",-0.0759187439589479,0.894189745549906
"2921","4735","0","0","0","1","1",-0.0759187439589479,0.894189745549906
"2922","3507","0","0","1","1","1",-0.0759187439589479,0.963172028853403
"2923","1041","0","0","0","0","0",-0.0759187439589479,1.0518635359579
"2924","1853","0","0","0","0","0",-0.0759187439589479,1.0912819835599
"2925","4444","0","0","0","0","0",-0.0759187439589479,1.1109912073609
"2926","2243","0","1","0","1","0",-0.0759187439589479,1.14055504306239
"2927","1383","0","0","0","1","1",-0.0759187439589479,1.19968271446539
"2928","2973","0","0","1","1","1",-0.0759187439589479,1.23910116206739
"2929","504","0","0","0","0","1",-0.0759187439589479,1.26866499776889
"2930","712","0","1","0","0","0",-0.0759187439589479,1.28837422156989
"2931","319","0","0","0","1","0",-0.0759187439589479,1.31793805727139
"2932","3496","0","0","0","1","0",-0.0759187439589479,1.33764728107238
"2933","1528","0","0","0","0","0",-0.0759187439589479,1.36721111677388
"2934","4419","1","0","0","1","0",-0.0759187439589479,1.39677495247538
"2935","679","0","0","0","0","0",-0.0759187439589479,1.48546645957988
"2936","2173","0","0","0","0","0",-0.0759187439589479,1.60372180238587
"2937","3071","0","1","0","0","0",-0.0759187439589479,1.62343102618687
"2938","665","0","0","0","0","1",-0.0759187439589479,1.68255869758987
"2939","4232","0","0","0","1","0",-0.0759187439589479,1.68255869758987
"2940","1948","0","0","0","1","0",-0.0759187439589479,1.72197714519187
"2941","4763","0","0","0","1","0",-0.0759187439589479,1.73183175709237
"2942","2912","0","0","0","1","0",-0.0759187439589479,1.76139559279386
"2943","2023","0","0","0","0","0",-0.0759187439589479,1.77125020469436
"2944","4209","0","0","0","1","0",-0.0759187439589479,1.82052326419686
"2945","2331","0","0","0","1","1",-0.0759187439589479,1.83037787609736
"2946","178","0","0","0","0","0",-0.0759187439589479,1.85008709989836
"2947","1872","0","0","0","0","0",-0.0759187439589479,2.08659778551035
"2948","611","0","0","0","0","0",-0.0759187439589479,2.15558006881385
"2949","1015","1","0","1","1","1",-0.0759187439589479,2.41179997822683
"2950","1733","0","0","0","1","1",-0.0759187439589479,2.58918299243582
"2951","3136","0","0","0","0","0",-0.0759187439589479,2.60889221623682
"2952","1281","0","0","0","0","0",-0.0759187439589479,2.72714755904282
"2953","680","0","0","0","0","0",-0.0759187439589479,3.0326405279583
"2954","201","0","0","0","1","1",-0.0182814096850083,-0.554438203823524
"2955","215","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2956","326","0","0","0","1","1",-0.0182814096850083,-0.554438203823524
"2957","360","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2958","404","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2959","413","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2960","415","0","0","0","0","1",-0.0182814096850083,-0.554438203823524
"2961","502","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2962","534","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2963","558","0","0","0","0","1",-0.0182814096850083,-0.554438203823524
"2964","696","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2965","733","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2966","755","0","0","1","1","1",-0.0182814096850083,-0.554438203823524
"2967","760","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2968","839","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2969","867","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2970","880","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2971","1129","1","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2972","1143","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2973","1172","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2974","1253","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2975","1298","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2976","1508","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2977","1691","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2978","1837","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2979","1939","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2980","2055","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2981","2203","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2982","2211","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2983","2229","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2984","2295","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2985","2335","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2986","2390","0","0","0","0","1",-0.0182814096850083,-0.554438203823524
"2987","2482","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2988","2489","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2989","2507","0","0","0","1","1",-0.0182814096850083,-0.554438203823524
"2990","2535","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2991","2538","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2992","2964","0","0","0","1","1",-0.0182814096850083,-0.554438203823524
"2993","2968","0","0","0","1","1",-0.0182814096850083,-0.554438203823524
"2994","2975","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2995","3004","0","0","0","0","1",-0.0182814096850083,-0.554438203823524
"2996","3023","0","0","0","1","1",-0.0182814096850083,-0.554438203823524
"2997","3179","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"2998","3300","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"2999","3301","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3000","3409","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3001","3466","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"3002","3632","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"3003","3639","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3004","3652","1","0","0","0","1",-0.0182814096850083,-0.554438203823524
"3005","3665","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3006","3858","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"3007","3872","0","0","0","0","1",-0.0182814096850083,-0.554438203823524
"3008","3965","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"3009","3966","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3010","4002","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"3011","4028","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3012","4129","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"3013","4160","0","0","0","1","1",-0.0182814096850083,-0.554438203823524
"3014","4164","1","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3015","4201","0","0","0","0","1",-0.0182814096850083,-0.554438203823524
"3016","4204","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"3017","4214","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"3018","4273","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3019","4290","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3020","4335","0","0","0","0","0",-0.0182814096850083,-0.554438203823524
"3021","4380","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3022","4434","0","0","0","0","1",-0.0182814096850083,-0.554438203823524
"3023","4462","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3024","4509","0","0","0","1","1",-0.0182814096850083,-0.554438203823524
"3025","4638","0","0","0","1","1",-0.0182814096850083,-0.554438203823524
"3026","4663","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3027","4774","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3028","4996","0","0","0","1","0",-0.0182814096850083,-0.554438203823524
"3029","1945","0","0","1","1","1",-0.0182814096850083,0.263494583917936
"3030","4011","0","0","0","0","0",-0.0182814096850083,0.273349195818436
"3031","1881","0","0","0","1","0",-0.0182814096850083,0.322622255320934
"3032","3183","0","1","0","1","0",-0.0182814096850083,0.371895314823431
"3033","229","0","1","1","0","1",-0.0182814096850083,0.411313762425429
"3034","989","0","0","0","0","0",-0.0182814096850083,0.431022986226428
"3035","4992","0","0","0","0","1",-0.0182814096850083,0.431022986226428
"3036","205","0","0","0","0","0",-0.0182814096850083,0.480296045728926
"3037","1439","0","1","0","1","0",-0.0182814096850083,0.490150657629425
"3038","3449","0","0","0","1","1",-0.0182814096850083,0.529569105231424
"3039","816","0","0","0","0","0",-0.0182814096850083,0.60840600043542
"3040","2113","0","0","0","1","0",-0.0182814096850083,0.628115224236419
"3041","1369","0","0","0","1","0",-0.0182814096850083,0.647824448037418
"3042","4131","0","0","0","1","0",-0.0182814096850083,0.677388283738916
"3043","623","0","0","0","1","0",-0.0182814096850083,0.736515955141914
"3044","1570","0","0","0","0","0",-0.0182814096850083,0.835062074146909
"3045","2005","0","0","0","0","0",-0.0182814096850083,0.854771297947908
"3046","1216","0","0","0","1","1",-0.0182814096850083,0.864625909848407
"3047","2890","0","0","0","0","0",-0.0182814096850083,0.864625909848407
"3048","2516","0","0","0","1","0",-0.0182814096850083,0.982881252654402
"3049","4041","0","0","0","0","0",-0.0182814096850083,0.992735864554901
"3050","1422","0","0","0","0","0",-0.0182814096850083,1.0617181478584
"3051","1597","0","1","0","0","0",-0.0182814096850083,1.0617181478584
"3052","466","0","0","0","1","0",-0.0182814096850083,1.14055504306239
"3053","4872","0","0","0","0","0",-0.0182814096850083,1.28837422156989
"3054","4664","0","0","0","1","0",-0.0182814096850083,1.41648417627638
"3055","689","0","0","0","1","0",-0.0182814096850083,1.48546645957988
"3056","2496","0","0","0","0","1",-0.0182814096850083,1.53473951908238
"3057","188","1","0","0","1","0",-0.0182814096850083,2.54976454483383
"3058","2010","0","0","0","0","0",-0.0182814096850083,2.62860144003782
"3059","2035","0","0","0","0","0",-0.0182814096850083,2.68772911144082
"3060","15","0","1","0","0","0",0.0393559245889315,-0.554438203823524
"3061","22","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3062","32","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3063","95","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3064","163","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3065","171","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3066","203","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3067","295","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3068","378","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3069","383","1","0","0","0","1",0.0393559245889315,-0.554438203823524
"3070","449","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3071","450","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3072","505","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3073","559","0","1","0","0","0",0.0393559245889315,-0.554438203823524
"3074","575","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3075","593","0","1","1","1","1",0.0393559245889315,-0.554438203823524
"3076","645","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3077","663","1","0","0","0","0",0.0393559245889315,-0.554438203823524
"3078","666","0","1","0","1","0",0.0393559245889315,-0.554438203823524
"3079","715","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3080","725","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3081","794","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3082","799","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3083","811","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3084","824","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3085","843","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3086","887","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3087","914","0","1","0","0","0",0.0393559245889315,-0.554438203823524
"3088","957","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3089","1005","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3090","1116","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3091","1121","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3092","1134","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3093","1161","0","1","0","1","0",0.0393559245889315,-0.554438203823524
"3094","1243","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3095","1309","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3096","1310","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3097","1327","0","1","0","1","0",0.0393559245889315,-0.554438203823524
"3098","1348","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3099","1450","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3100","1503","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3101","1511","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3102","1551","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3103","1655","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3104","1688","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3105","1785","1","1","1","0","0",0.0393559245889315,-0.554438203823524
"3106","1830","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3107","1870","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3108","1888","0","0","1","1","1",0.0393559245889315,-0.554438203823524
"3109","1932","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3110","1947","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3111","1952","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3112","1970","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3113","1988","0","1","1","1","1",0.0393559245889315,-0.554438203823524
"3114","2008","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3115","2030","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3116","2076","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3117","2083","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3118","2092","0","1","0","1","0",0.0393559245889315,-0.554438203823524
"3119","2184","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3120","2224","0","1","0","0","0",0.0393559245889315,-0.554438203823524
"3121","2321","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3122","2340","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3123","2473","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3124","2518","0","0","0","0","1",0.0393559245889315,-0.554438203823524
"3125","2600","0","0","0","0","1",0.0393559245889315,-0.554438203823524
"3126","2629","0","1","0","1","0",0.0393559245889315,-0.554438203823524
"3127","2638","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3128","2717","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3129","2797","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3130","2894","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3131","2937","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3132","2938","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3133","2988","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3134","3025","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3135","3115","0","1","0","1","0",0.0393559245889315,-0.554438203823524
"3136","3220","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3137","3233","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3138","3243","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3139","3256","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3140","3280","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3141","3295","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3142","3317","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3143","3318","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3144","3320","1","0","0","0","1",0.0393559245889315,-0.554438203823524
"3145","3338","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3146","3348","0","0","1","1","1",0.0393559245889315,-0.554438203823524
"3147","3380","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3148","3407","0","0","0","0","1",0.0393559245889315,-0.554438203823524
"3149","3535","0","0","0","0","1",0.0393559245889315,-0.554438203823524
"3150","3549","0","0","0","0","1",0.0393559245889315,-0.554438203823524
"3151","3555","0","1","0","0","0",0.0393559245889315,-0.554438203823524
"3152","3578","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3153","3598","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3154","3649","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3155","3654","0","0","0","0","1",0.0393559245889315,-0.554438203823524
"3156","3676","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3157","3726","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3158","3776","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3159","3804","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3160","3813","0","0","0","0","1",0.0393559245889315,-0.554438203823524
"3161","3817","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3162","3820","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3163","3831","0","1","0","1","0",0.0393559245889315,-0.554438203823524
"3164","3840","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3165","3843","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3166","3850","0","1","0","0","0",0.0393559245889315,-0.554438203823524
"3167","3854","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3168","3992","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3169","4016","0","0","0","0","1",0.0393559245889315,-0.554438203823524
"3170","4067","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3171","4098","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3172","4137","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3173","4149","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3174","4242","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3175","4275","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3176","4307","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3177","4352","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3178","4448","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3179","4521","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3180","4539","0","0","0","0","0",0.0393559245889315,-0.554438203823524
"3181","4704","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3182","4769","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3183","4808","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3184","4871","0","0","0","1","1",0.0393559245889315,-0.554438203823524
"3185","4890","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3186","4894","0","1","1","1","1",0.0393559245889315,-0.554438203823524
"3187","4915","0","0","0","0","1",0.0393559245889315,-0.554438203823524
"3188","4979","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3189","4995","0","0","0","1","0",0.0393559245889315,-0.554438203823524
"3190","856","0","0","0","1","0",0.0393559245889315,0.204366912514939
"3191","4359","0","0","0","0","0",0.0393559245889315,0.224076136315938
"3192","358","0","0","0","1","0",0.0393559245889315,0.243785360116937
"3193","1386","0","0","0","0","1",0.0393559245889315,0.263494583917936
"3194","3410","0","0","0","1","1",0.0393559245889315,0.273349195818436
"3195","2572","0","0","0","0","0",0.0393559245889315,0.322622255320934
"3196","3503","0","0","0","1","0",0.0393559245889315,0.332476867221433
"3197","4245","0","0","0","1","0",0.0393559245889315,0.362040702922932
"3198","1641","0","0","0","1","0",0.0393559245889315,0.381749926723931
"3199","2391","0","0","0","1","0",0.0393559245889315,0.509859881430424
"3200","4081","0","0","0","0","1",0.0393559245889315,0.529569105231424
"3201","4322","0","0","0","0","1",0.0393559245889315,0.549278329032423
"3202","3214","0","0","0","1","0",0.0393559245889315,0.588696776634421
"3203","4940","0","0","0","1","1",0.0393559245889315,0.588696776634421
"3204","770","0","1","0","1","0",0.0393559245889315,0.618260612335919
"3205","1762","0","0","0","0","1",0.0393559245889315,0.637969836136918
"3206","1413","0","0","0","0","0",0.0393559245889315,0.697097507539916
"3207","907","0","0","0","0","0",0.0393559245889315,0.726661343241414
"3208","4376","0","0","0","0","0",0.0393559245889315,0.726661343241414
"3209","68","0","1","0","0","0",0.0393559245889315,0.746370567042413
"3210","2281","0","0","0","0","0",0.0393559245889315,0.746370567042413
"3211","3462","0","0","0","1","0",0.0393559245889315,0.844916686047408
"3212","3199","0","0","0","0","1",0.0393559245889315,0.894189745549906
"3213","4229","0","0","0","0","0",0.0393559245889315,0.904044357450406
"3214","142","0","0","0","1","1",0.0393559245889315,0.913898969350905
"3215","2089","0","1","0","0","0",0.0393559245889315,0.933608193151904
"3216","1530","0","1","0","0","0",0.0393559245889315,0.953317416952903
"3217","4789","0","0","0","0","0",0.0393559245889315,0.953317416952903
"3218","676","0","0","0","0","0",0.0393559245889315,1.0222997002564
"3219","2054","0","1","1","1","1",0.0393559245889315,1.0321543121569
"3220","4698","0","0","0","0","0",0.0393559245889315,1.0912819835599
"3221","368","0","0","0","1","0",0.0393559245889315,1.17011887876389
"3222","2134","0","0","0","1","0",0.0393559245889315,1.17997349066439
"3223","548","0","1","1","1","1",0.0393559245889315,1.21939193826639
"3224","342","0","0","0","1","0",0.0393559245889315,1.26866499776889
"3225","2026","0","1","0","0","0",0.0393559245889315,1.26866499776889
"3226","1537","0","0","0","1","0",0.0393559245889315,1.29822883347039
"3227","668","0","1","0","1","0",0.0393559245889315,1.31793805727139
"3228","3497","0","0","0","0","0",0.0393559245889315,1.33764728107238
"3229","2609","0","0","0","1","1",0.0393559245889315,1.35735650487338
"3230","4362","0","0","0","0","1",0.0393559245889315,1.37706572867438
"3231","803","0","0","0","1","0",0.0393559245889315,1.55444874288337
"3232","3896","0","0","0","0","0",0.0393559245889315,1.57415796668437
"3233","4991","0","0","0","0","1",0.0393559245889315,1.60372180238587
"3234","2220","0","0","0","1","0",0.0393559245889315,1.64314024998787
"3235","1906","0","0","0","1","0",0.0393559245889315,1.82052326419686
"3236","1685","0","0","0","0","0",0.0393559245889315,1.89936015940086
"3237","4560","0","0","0","1","0",0.0393559245889315,2.10630700931135
"3238","1955","0","0","0","1","0",0.0393559245889315,2.17528929261484
"3239","3718","0","0","0","0","0",0.0393559245889315,2.25412618781884
"3240","2324","0","0","0","0","0",0.0393559245889315,2.54976454483383
"3241","2501","0","0","0","1","0",0.0393559245889315,2.80598445424681
"3242","3772","0","0","0","0","1",0.0393559245889315,2.80598445424681
"3243","1689","0","0","0","1","0",0.0393559245889315,2.98336746845581
"3244","1304","0","1","0","0","0",0.0393559245889315,3.21002354216729
"3245","339","0","0","0","0","0",0.0393559245889315,3.30856966117229
"3246","328","0","0","0","1","0",0.0393559245889315,3.40711578017728
"3247","3412","0","0","0","0","0",0.0393559245889315,3.65348107768977
"3248","69","0","0","0","1","1",0.0969932588628712,-0.554438203823524
"3249","136","0","0","0","1","1",0.0969932588628712,-0.554438203823524
"3250","143","0","0","0","0","1",0.0969932588628712,-0.554438203823524
"3251","170","0","0","0","0","1",0.0969932588628712,-0.554438203823524
"3252","232","0","0","0","1","0",0.0969932588628712,-0.554438203823524
"3253","379","0","0","0","0","0",0.0969932588628712,-0.554438203823524
"3254","420","0","0","0","0","1",0.0969932588628712,-0.554438203823524
"3255","461","0","0","0","1","1",0.0969932588628712,-0.554438203823524
"3256","490","0","0","1","1","1",0.0969932588628712,-0.554438203823524
"3257","499","0","0","0","0","1",0.0969932588628712,-0.554438203823524
"3258","514","0","0","0","0","0",0.0969932588628712,-0.554438203823524
"3259","532","0","1","1","1","1",0.0969932588628712,-0.554438203823524
"3260","591","0","0","0","1","0",0.0969932588628712,-0.554438203823524
"3261","628","0","0","0","1","0",0.0969932588628712,-0.554438203823524
"3262","650","0","0","0","1","0",0.0969932588628712,-0.554438203823524
"3263","675","0","0","0","0","0",0.0969932588628712,-0.554438203823524
"3264","727","0","0","0","1","0",0.0969932588628712,-0.554438203823524
"3265","800","0","0","0","1","0",0.0969932588628712,-0.554438203823524
"3266","875","0","0","0","1","1",0.0969932588628712,-0.554438203823524
"3267","947","0","0","0","0","0",0.0969932588628712,-0.554438203823524
"3268","998","0","0","0","0","0",0.0969932588628712,-0.554438203823524
"3269","1110","0","0","0","1","0",0.0969932588628712,-0.554438203823524
"3270","1338","1","0","0","0","0",0.0969932588628712,-0.554438203823524
"3271","1411","0","0","0","0","0",0.0969932588628712,-0.554438203823524
"3272","1456","0","0","0","0","1",0.0969932588628712,-0.554438203823524
"3273","1618","0","0","0","0","0",0.0969932588628712,-0.554438203823524
"3274","1797","0","0","0","1","0",0.0969932588628712,-0.554438203823524
