"","ID","CCAvg","Mortgage","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard"
"1274",2764,0.7,0,0,0,0,1,0
"1275",2778,0.7,0,0,0,0,1,1
"1276",2979,0.7,0,0,0,0,1,0
"1277",3058,0.7,0,0,1,0,1,0
"1278",3085,0.7,0,1,0,0,0,0
"1279",3127,0.7,0,0,0,0,0,1
"1280",3200,0.7,0,0,0,0,1,0
"1281",3286,0.7,0,0,0,0,1,0
"1282",3337,0.7,0,0,0,0,1,0
"1283",3408,0.7,0,0,0,0,0,0
"1284",3438,0.7,0,0,1,0,1,0
"1285",3474,0.7,0,0,1,0,0,0
"1286",3475,0.7,0,0,0,0,1,0
"1287",3548,0.7,0,0,0,0,1,0
"1288",3643,0.7,0,0,1,0,1,0
"1289",3683,0.7,0,0,0,0,0,0
"1290",3714,0.7,0,0,0,0,1,1
"1291",3762,0.7,0,0,0,0,1,0
"1292",3803,0.7,0,0,0,0,1,0
"1293",3864,0.7,0,0,0,0,1,0
"1294",3933,0.7,0,0,0,0,1,0
"1295",4005,0.7,0,0,0,0,0,0
"1296",4015,0.7,0,0,0,0,1,1
"1297",4020,0.7,0,0,0,0,1,0
"1298",4037,0.7,0,0,0,0,1,0
"1299",4046,0.7,0,0,0,0,1,0
"1300",4071,0.7,0,0,1,0,0,0
"1301",4119,0.7,0,0,0,0,1,1
"1302",4150,0.7,0,0,0,0,1,0
"1303",4159,0.7,0,0,0,0,1,1
"1304",4177,0.7,0,0,0,0,0,1
"1305",4244,0.7,0,0,0,0,1,0
"1306",4330,0.7,0,0,0,0,1,0
"1307",4357,0.7,0,0,0,0,0,0
"1308",4388,0.7,0,0,0,0,0,0
"1309",4517,0.7,0,0,0,0,1,0
"1310",4525,0.7,0,0,0,0,1,1
"1311",4547,0.7,0,0,1,0,1,0
"1312",4548,0.7,0,0,0,0,1,0
"1313",4616,0.7,0,0,0,0,1,0
"1314",4633,0.7,0,0,0,0,0,1
"1315",4706,0.7,0,1,0,1,1,1
"1316",4737,0.7,0,0,0,0,0,0
"1317",4762,0.7,0,0,0,0,1,1
"1318",4873,0.7,0,0,0,0,1,1
"1319",4928,0.7,0,1,0,1,1,1
"1320",4949,0.7,0,0,0,0,0,1
"1321",4956,0.7,0,0,0,0,1,1
"1322",2550,0.7,79,0,0,0,0,1
"1323",1874,0.7,80,0,0,0,1,0
"1324",182,0.7,81,0,0,0,0,0
"1325",831,0.7,81,0,0,0,0,0
"1326",3304,0.7,82,0,0,0,1,1
"1327",4167,0.7,86,0,0,0,0,0
"1328",3284,0.7,87,0,0,0,1,0
"1329",198,0.7,89,0,0,0,1,0
"1330",2801,0.7,90,0,0,0,1,1
"1331",818,0.7,91,0,0,0,1,0
"1332",1001,0.7,91,0,1,0,0,0
"1333",1199,0.7,101,0,0,0,1,0
"1334",4615,0.7,102,0,0,0,0,0
"1335",4395,0.7,103,0,0,0,0,0
"1336",1613,0.7,104,0,0,0,0,0
"1337",4113,0.7,104,0,0,0,1,0
"1338",3037,0.7,105,0,0,0,1,0
"1339",1240,0.7,109,0,0,0,1,1
"1340",4919,0.7,110,0,0,0,0,1
"1341",1778,0.7,114,0,0,0,1,1
"1342",619,0.7,115,0,0,0,1,0
"1343",1564,0.7,121,0,1,0,0,1
"1344",2536,0.7,129,0,0,0,0,0
"1345",3180,0.7,130,0,1,0,1,0
"1346",2951,0.7,135,0,0,0,1,0
"1347",108,0.7,136,0,0,0,0,0
"1348",1743,0.7,137,0,0,0,1,0
"1349",256,0.7,138,0,0,0,0,1
"1350",2497,0.7,141,0,0,0,0,0
"1351",4814,0.7,142,0,0,0,1,1
"1352",4967,0.7,143,0,0,0,0,0
"1353",861,0.7,145,0,0,0,0,0
"1354",1342,0.7,149,0,0,0,0,0
"1355",1749,0.7,151,0,0,0,1,0
"1356",47,0.7,153,0,0,0,1,0
"1357",2074,0.7,154,0,0,0,1,1
"1358",583,0.7,155,0,0,0,0,0
"1359",1466,0.7,159,0,0,0,1,0
"1360",24,0.7,163,0,1,0,0,0
"1361",762,0.7,166,0,0,0,1,0
"1362",1012,0.7,166,0,0,0,1,0
"1363",2710,0.7,170,0,0,0,0,0
"1364",3769,0.7,170,0,0,1,1,1
"1365",373,0.7,174,0,0,0,1,0
"1366",2616,0.7,191,0,0,0,1,1
"1367",4554,0.7,192,0,0,0,1,0
"1368",1088,0.7,196,0,0,0,0,0
"1369",1122,0.7,196,0,0,0,0,1
"1370",4223,0.7,223,0,0,0,0,0
"1371",1569,0.7,226,0,0,0,0,0
"1372",2829,0.7,230,0,0,0,1,0
"1373",2130,0.7,232,0,0,0,0,0
"1374",4549,0.7,241,0,0,0,0,0
"1375",2593,0.7,245,0,0,0,0,0
"1376",817,0.7,263,0,0,0,1,1
"1377",40,0.7,285,0,0,0,1,0
"1378",4024,0.7,312,1,0,0,0,0
"1379",3378,0.7,315,0,0,0,1,0
"1380",4126,0.7,322,0,0,0,1,1
"1381",1790,0.7,567,1,0,1,1,1
"1382",270,0.75,0,0,0,0,0,0
"1383",1390,0.75,0,0,0,0,1,0
"1384",2136,0.75,0,0,1,0,0,0
"1385",3237,0.75,0,0,0,0,0,1
"1386",4356,0.75,0,0,0,0,1,0
"1387",2182,0.75,105,0,0,0,1,0
"1388",2325,0.75,114,0,0,0,1,0
"1389",3551,0.75,116,0,0,0,0,0
"1390",4776,0.75,171,0,0,0,0,0
"1391",307,0.8,0,0,0,0,1,1
"1392",333,0.8,0,0,0,0,1,0
"1393",426,0.8,0,0,0,0,1,0
"1394",436,0.8,0,0,0,0,0,0
"1395",477,0.8,0,0,1,0,0,1
"1396",486,0.8,0,0,0,0,1,0
"1397",530,0.8,0,0,0,0,1,0
"1398",563,0.8,0,0,0,0,1,1
"1399",566,0.8,0,0,0,0,1,0
"1400",702,0.8,0,0,0,0,0,1
"1401",781,0.8,0,0,0,0,1,1
"1402",854,0.8,0,0,0,0,0,0
"1403",870,0.8,0,0,0,0,0,1
"1404",873,0.8,0,0,0,0,1,0
"1405",979,0.8,0,0,0,0,1,1
"1406",1016,0.8,0,0,0,0,0,0
"1407",1017,0.8,0,0,1,0,1,0
"1408",1148,0.8,0,0,0,0,0,0
"1409",1176,0.8,0,0,0,0,1,1
"1410",1248,0.8,0,0,0,0,1,0
"1411",1252,0.8,0,0,0,0,0,0
"1412",1267,0.8,0,0,0,0,0,1
"1413",1458,0.8,0,0,0,0,0,1
"1414",1498,0.8,0,0,0,0,1,0
"1415",1606,0.8,0,0,0,0,1,0
"1416",1610,0.8,0,0,1,1,1,1
"1417",1611,0.8,0,0,0,0,0,1
"1418",1650,0.8,0,0,0,0,1,0
"1419",1659,0.8,0,0,0,0,1,0
"1420",1669,0.8,0,0,1,0,0,1
"1421",1760,0.8,0,0,0,0,0,0
"1422",1774,0.8,0,0,0,0,0,0
"1423",1794,0.8,0,1,0,0,1,0
"1424",1834,0.8,0,1,0,0,0,0
"1425",1858,0.8,0,0,0,0,0,1
"1426",1935,0.8,0,0,0,0,1,1
"1427",1993,0.8,0,0,0,0,0,1
"1428",2016,0.8,0,0,0,0,1,0
"1429",2070,0.8,0,0,0,0,1,1
"1430",2087,0.8,0,0,0,0,1,1
"1431",2141,0.8,0,0,1,0,1,0
"1432",2151,0.8,0,0,1,0,0,1
"1433",2214,0.8,0,0,0,0,0,0
"1434",2221,0.8,0,0,0,0,1,0
"1435",2260,0.8,0,0,0,0,1,0
"1436",2273,0.8,0,0,0,0,1,0
"1437",2304,0.8,0,0,0,0,1,1
"1438",2328,0.8,0,0,1,0,1,0
"1439",2359,0.8,0,0,1,0,1,0
"1440",2394,0.8,0,0,0,0,1,1
"1441",2408,0.8,0,0,0,0,1,0
"1442",2457,0.8,0,0,0,0,0,1
"1443",2459,0.8,0,0,0,0,1,1
"1444",2462,0.8,0,0,0,0,1,0
"1445",2506,0.8,0,0,0,0,0,0
"1446",2555,0.8,0,0,0,0,0,0
"1447",2561,0.8,0,0,0,0,1,0
"1448",2627,0.8,0,0,0,0,1,0
"1449",2645,0.8,0,0,0,0,0,0
"1450",2682,0.8,0,0,0,0,0,0
"1451",2711,0.8,0,0,0,0,0,0
"1452",2796,0.8,0,0,0,0,0,0
"1453",2807,0.8,0,0,0,0,1,0
"1454",2832,0.8,0,0,0,0,1,1
"1455",2897,0.8,0,0,0,0,0,0
"1456",2919,0.8,0,0,0,0,1,0
"1457",3011,0.8,0,0,0,0,1,0
"1458",3119,0.8,0,0,0,0,1,0
"1459",3159,0.8,0,0,1,0,1,0
"1460",3163,0.8,0,0,0,0,1,0
"1461",3167,0.8,0,0,0,0,1,1
"1462",3223,0.8,0,0,0,0,0,0
"1463",3288,0.8,0,0,0,0,1,0
"1464",3303,0.8,0,0,0,0,0,0
"1465",3387,0.8,0,1,0,0,0,0
"1466",3421,0.8,0,0,0,0,1,1
"1467",3464,0.8,0,0,0,0,1,0
"1468",3486,0.8,0,0,0,0,0,0
"1469",3506,0.8,0,0,0,0,1,1
"1470",3522,0.8,0,0,0,0,1,0
"1471",3524,0.8,0,0,0,0,0,1
"1472",3570,0.8,0,0,1,0,1,0
"1473",3806,0.8,0,0,0,0,0,0
"1474",3807,0.8,0,0,0,0,0,0
"1475",3851,0.8,0,0,0,0,1,0
"1476",3937,0.8,0,0,1,0,0,0
"1477",3956,0.8,0,0,0,0,0,0
"1478",3995,0.8,0,0,0,0,1,1
"1479",4000,0.8,0,0,0,0,0,0
"1480",4031,0.8,0,0,0,0,0,0
"1481",4076,0.8,0,0,0,0,1,0
"1482",4153,0.8,0,0,0,0,1,0
"1483",4163,0.8,0,0,0,0,1,1
"1484",4235,0.8,0,0,0,0,1,0
"1485",4248,0.8,0,0,0,0,1,0
"1486",4262,0.8,0,0,0,0,0,0
"1487",4382,0.8,0,0,0,0,1,0
"1488",4431,0.8,0,0,0,0,1,1
"1489",4433,0.8,0,0,0,0,1,0
"1490",4463,0.8,0,0,0,0,1,1
"1491",4483,0.8,0,0,0,0,0,0
"1492",4487,0.8,0,0,0,0,0,1
"1493",4550,0.8,0,0,0,0,1,0
"1494",4599,0.8,0,0,0,0,1,0
"1495",4617,0.8,0,0,0,0,1,1
"1496",4644,0.8,0,0,0,0,1,0
"1497",4651,0.8,0,0,0,0,1,0
"1498",4661,0.8,0,0,0,0,1,0
"1499",4695,0.8,0,0,0,0,0,0
"1500",4773,0.8,0,0,0,0,1,0
"1501",4779,0.8,0,0,0,0,1,1
"1502",4858,0.8,0,0,0,0,1,1
"1503",4859,0.8,0,0,0,0,1,0
"1504",4886,0.8,0,0,0,0,1,0
"1505",4978,0.8,0,0,0,0,1,0
"1506",5000,0.8,0,0,0,0,1,1
"1507",3381,0.8,76,0,0,0,0,1
"1508",245,0.8,78,0,0,0,1,0
"1509",4006,0.8,79,0,1,0,1,0
"1510",2101,0.8,84,0,0,0,1,0
"1511",3335,0.8,86,0,0,0,0,0
"1512",2636,0.8,89,0,0,0,1,0
"1513",700,0.8,91,0,0,0,0,0
"1514",4476,0.8,91,0,0,0,1,0
"1515",3499,0.8,94,1,0,0,1,0
"1516",2249,0.8,97,0,0,0,1,0
"1517",2051,0.8,98,0,0,0,0,0
"1518",1241,0.8,101,0,0,0,0,0
"1519",2126,0.8,101,0,0,0,1,0
"1520",3008,0.8,102,0,0,0,0,1
"1521",3049,0.8,103,0,0,0,1,0
"1522",2533,0.8,106,0,0,0,0,1
"1523",3651,0.8,107,0,0,0,0,0
"1524",4325,0.8,111,0,0,0,1,0
"1525",2319,0.8,112,0,0,0,1,0
"1526",2014,0.8,113,0,0,0,1,0
"1527",3585,0.8,115,0,0,0,1,0
"1528",1277,0.8,117,0,0,0,1,1
"1529",1776,0.8,117,0,0,0,0,0
"1530",2421,0.8,118,0,0,0,0,1
"1531",2123,0.8,119,0,0,0,0,1
"1532",2245,0.8,120,0,0,0,0,0
"1533",3829,0.8,122,0,0,0,1,0
"1534",1312,0.8,125,0,0,0,0,0
"1535",845,0.8,127,0,0,0,1,0
"1536",1567,0.8,128,0,0,0,1,0
"1537",293,0.8,129,0,0,0,1,1
"1538",874,0.8,134,0,0,0,0,0
"1539",1745,0.8,135,0,0,0,1,0
"1540",556,0.8,137,0,0,1,1,1
"1541",4864,0.8,142,0,0,0,1,0
"1542",1438,0.8,146,0,0,0,0,0
"1543",2215,0.8,146,0,0,0,1,1
"1544",3912,0.8,148,0,0,0,0,1
"1545",235,0.8,150,0,0,0,0,0
"1546",4593,0.8,154,0,0,0,0,0
"1547",1686,0.8,155,0,0,0,1,0
"1548",1356,0.8,158,0,0,0,1,0
"1549",2823,0.8,158,0,0,0,1,0
"1550",1879,0.8,159,0,1,0,1,0
"1551",2344,0.8,168,0,0,0,1,1
"1552",2053,0.8,170,0,0,0,0,0
"1553",3914,0.8,172,0,0,0,1,0
"1554",1079,0.8,182,0,0,0,0,1
"1555",2476,0.8,183,0,0,0,0,0
"1556",1574,0.8,184,0,0,1,1,1
"1557",1957,0.8,184,0,0,0,0,0
"1558",2578,0.8,190,0,0,0,1,0
"1559",4104,0.8,196,0,0,0,0,1
"1560",4459,0.8,205,0,0,0,0,0
"1561",2017,0.8,218,0,0,0,0,0
"1562",4183,0.8,220,0,0,0,0,1
"1563",3392,0.8,221,0,0,0,0,0
"1564",3247,0.8,223,0,0,0,1,0
"1565",3027,0.8,228,0,0,0,0,1
"1566",2468,0.8,230,0,1,0,1,0
"1567",1272,0.8,236,0,0,0,1,0
"1568",3390,0.8,238,0,0,0,0,0
"1569",1629,0.8,245,0,1,0,0,0
"1570",1922,0.8,245,0,0,0,1,1
"1571",321,0.8,248,0,0,0,0,0
"1572",2379,0.8,251,0,1,1,1,0
"1573",4574,0.8,264,0,0,1,1,1
"1574",4472,0.8,302,0,0,0,0,0
"1575",2750,0.8,312,0,0,0,1,0
"1576",3686,0.8,313,0,0,0,0,0
"1577",1675,0.8,421,1,0,0,1,0
"1578",34,0.9,0,0,0,0,0,0
"1579",85,0.9,0,0,0,0,1,0
"1580",122,0.9,0,0,0,0,1,0
"1581",168,0.9,0,0,0,0,1,1
"1582",311,0.9,0,0,0,0,1,1
"1583",386,0.9,0,0,0,0,1,0
"1584",455,0.9,0,0,0,0,0,0
"1585",467,0.9,0,0,0,0,1,0
"1586",507,0.9,0,0,0,0,0,0
"1587",524,0.9,0,0,0,0,0,0
"1588",568,0.9,0,0,0,0,0,0
"1589",614,0.9,0,0,1,0,0,0
"1590",659,0.9,0,0,0,0,0,0
"1591",791,0.9,0,0,0,0,1,1
"1592",849,0.9,0,0,0,0,1,0
"1593",1212,0.9,0,0,0,0,1,0
"1594",1303,0.9,0,0,0,0,0,0
"1595",1362,0.9,0,0,0,0,1,0
"1596",1366,0.9,0,0,0,0,1,1
"1597",1394,0.9,0,0,0,0,1,0
"1598",1661,0.9,0,0,0,0,1,0
"1599",1814,0.9,0,0,0,0,1,1
"1600",2118,0.9,0,0,0,0,1,0
"1601",2167,0.9,0,0,0,0,1,1
"1602",2210,0.9,0,0,0,0,0,0
"1603",2433,0.9,0,0,0,0,0,1
"1604",2446,0.9,0,0,0,0,1,0
"1605",2460,0.9,0,0,0,0,1,1
"1606",2735,0.9,0,0,0,0,1,0
"1607",2781,0.9,0,0,0,0,0,0
"1608",2819,0.9,0,0,0,0,1,1
"1609",2895,0.9,0,0,0,0,0,0
"1610",3103,0.9,0,0,0,0,0,1
"1611",3226,0.9,0,0,0,0,0,1
"1612",3314,0.9,0,0,0,0,0,0
"1613",3394,0.9,0,0,0,0,1,1
"1614",3429,0.9,0,0,0,0,0,0
"1615",3445,0.9,0,0,0,0,1,0
"1616",3510,0.9,0,0,0,0,0,0
"1617",3525,0.9,0,0,0,0,0,0
"1618",3526,0.9,0,0,0,0,0,0
"1619",3564,0.9,0,1,0,0,0,0
"1620",3599,0.9,0,0,0,0,0,0
"1621",3608,0.9,0,0,0,0,0,0
"1622",3612,0.9,0,0,0,0,0,0
"1623",3637,0.9,0,0,0,0,1,0
"1624",3818,0.9,0,0,0,0,0,0
"1625",3871,0.9,0,0,0,0,0,0
"1626",3994,0.9,0,0,0,0,1,0
"1627",4158,0.9,0,0,0,0,1,0
"1628",4197,0.9,0,0,0,0,1,0
"1629",4203,0.9,0,0,0,0,1,0
"1630",4252,0.9,0,0,0,0,1,0
"1631",4449,0.9,0,0,0,0,1,0
"1632",4508,0.9,0,0,0,0,0,1
"1633",4640,0.9,0,0,0,0,1,1
"1634",4649,0.9,0,0,0,0,1,0
"1635",4713,0.9,0,0,0,0,0,1
"1636",4786,0.9,0,0,1,0,1,0
"1637",4888,0.9,0,0,0,1,1,1
"1638",4892,0.9,0,0,1,1,1,1
"1639",4959,0.9,0,0,0,0,0,0
"1640",2257,0.9,76,0,0,1,1,1
"1641",2406,0.9,78,0,1,0,1,0
"1642",4595,0.9,78,0,0,0,1,0
"1643",1739,0.9,82,0,0,0,1,1
"1644",711,0.9,87,0,0,0,1,1
"1645",2125,0.9,89,0,0,0,0,0
"1646",4743,0.9,90,0,0,0,1,1
"1647",2162,0.9,95,0,0,0,1,1
"1648",3733,0.9,95,0,0,0,0,0
"1649",4768,0.9,101,0,1,0,0,0
"1650",677,0.9,103,0,0,0,0,1
"1651",2046,0.9,107,0,0,0,1,0
"1652",1447,0.9,110,0,0,0,0,0
"1653",21,0.9,111,0,0,0,1,0
"1654",2753,0.9,111,0,0,0,1,0
"1655",4312,0.9,111,0,0,0,0,0
"1656",1549,0.9,113,0,1,0,0,0
"1657",2498,0.9,114,0,0,0,0,0
"1658",1037,0.9,119,0,0,0,1,1
"1659",1540,0.9,119,0,0,0,0,0
"1660",1654,0.9,123,0,0,0,0,1
"1661",4619,0.9,126,0,0,0,1,0
"1662",3532,0.9,128,0,0,0,0,1
"1663",3083,0.9,129,0,0,0,1,0
"1664",2809,0.9,136,0,0,0,1,0
"1665",1010,0.9,140,0,0,0,1,0
"1666",2474,0.9,147,0,0,0,0,0
"1667",3778,0.9,151,0,0,0,1,0
"1668",4324,0.9,151,0,1,0,1,0
"1669",2163,0.9,155,0,0,0,1,0
"1670",2660,0.9,175,0,0,0,0,0
"1671",3655,0.9,177,0,0,0,0,0
"1672",3120,0.9,179,0,0,0,1,0
"1673",4820,0.9,179,0,0,0,0,0
"1674",3824,0.9,194,0,0,0,1,0
"1675",2427,0.9,197,0,0,0,0,0
"1676",1914,0.9,198,1,0,0,1,0
"1677",3371,0.9,199,0,1,0,1,0
"1678",607,0.9,208,0,0,0,1,0
"1679",1154,0.9,215,0,0,0,1,1
"1680",1875,0.9,218,0,0,0,1,1
"1681",2860,0.9,282,1,0,0,1,0
"1682",1289,0.9,366,0,0,0,1,0
"1683",2669,0.9,406,0,0,0,1,0
"1684",3,1,0,0,0,0,0,0
"1685",5,1,0,0,0,0,0,1
"1686",63,1,0,0,0,0,0,0
"1687",72,1,0,0,0,0,1,0
"1688",111,1,0,0,0,0,0,0
"1689",154,1,0,0,1,1,1,1
"1690",167,1,0,0,0,0,0,0
"1691",169,1,0,0,0,0,1,0
"1692",186,1,0,0,0,0,1,0
"1693",207,1,0,0,1,0,1,0
"1694",224,1,0,0,0,0,1,0
"1695",246,1,0,0,0,0,0,0
"1696",278,1,0,0,0,0,0,0
"1697",279,1,0,0,0,0,1,0
"1698",290,1,0,0,0,0,1,1
"1699",331,1,0,0,0,0,1,0
"1700",332,1,0,0,0,0,0,0
"1701",351,1,0,0,1,0,1,0
"1702",353,1,0,0,0,0,0,1
"1703",418,1,0,0,0,0,1,0
"1704",419,1,0,0,0,0,0,0
"1705",438,1,0,0,1,0,1,0
"1706",444,1,0,0,0,0,0,0
"1707",447,1,0,0,0,0,0,1
"1708",459,1,0,0,0,0,1,1
"1709",484,1,0,0,0,0,0,0
"1710",494,1,0,0,0,0,1,1
"1711",564,1,0,0,0,0,1,0
"1712",574,1,0,0,0,0,1,1
"1713",592,1,0,0,0,0,1,0
"1714",632,1,0,0,0,0,1,0
"1715",716,1,0,0,1,1,1,1
"1716",749,1,0,0,0,0,0,0
"1717",846,1,0,0,0,0,1,1
"1718",932,1,0,0,0,0,1,0
"1719",934,1,0,0,0,0,1,0
"1720",981,1,0,0,0,0,1,1
"1721",1022,1,0,0,0,0,1,1
"1722",1056,1,0,0,1,0,1,0
"1723",1071,1,0,0,0,0,1,0
"1724",1077,1,0,0,0,0,1,0
"1725",1090,1,0,0,0,0,1,0
"1726",1123,1,0,0,0,0,1,0
"1727",1140,1,0,0,0,0,1,0
"1728",1159,1,0,0,0,0,1,0
"1729",1202,1,0,0,0,0,1,0
"1730",1268,1,0,0,1,0,0,0
"1731",1319,1,0,0,0,0,0,0
"1732",1330,1,0,0,0,0,0,0
"1733",1389,1,0,0,0,0,0,0
"1734",1393,1,0,0,0,0,1,1
"1735",1444,1,0,0,0,0,1,0
"1736",1455,1,0,0,0,0,0,0
"1737",1472,1,0,0,0,0,1,1
"1738",1524,1,0,0,0,0,1,0
"1739",1555,1,0,0,1,0,1,0
"1740",1619,1,0,0,0,0,1,1
"1741",1658,1,0,0,0,0,1,0
"1742",1681,1,0,0,0,0,0,0
"1743",1714,1,0,0,0,0,1,0
"1744",1779,1,0,0,0,0,0,0
"1745",1855,1,0,0,0,0,1,0
"1746",1857,1,0,0,0,0,1,0
"1747",1931,1,0,0,0,0,1,0
"1748",1960,1,0,0,0,0,0,0
"1749",1980,1,0,0,0,0,0,0
"1750",2018,1,0,0,1,0,0,0
"1751",2036,1,0,0,0,0,1,1
"1752",2038,1,0,0,0,0,0,1
"1753",2079,1,0,0,0,0,0,0
"1754",2080,1,0,0,0,0,1,0
"1755",2114,1,0,0,0,0,1,0
"1756",2133,1,0,0,0,0,0,1
"1757",2148,1,0,0,0,0,0,0
"1758",2188,1,0,0,0,0,0,0
"1759",2278,1,0,0,0,0,0,0
"1760",2396,1,0,0,0,0,0,1
"1761",2414,1,0,0,0,0,0,0
"1762",2420,1,0,0,0,0,1,0
"1763",2453,1,0,0,0,0,1,0
"1764",2475,1,0,0,0,0,0,0
"1765",2520,1,0,0,0,0,1,1
"1766",2565,1,0,0,0,0,1,0
"1767",2605,1,0,0,0,0,0,0
"1768",2639,1,0,0,0,0,1,0
"1769",2757,1,0,0,0,0,1,0
"1770",2784,1,0,0,0,1,1,1
"1771",2889,1,0,0,0,0,1,1
"1772",2992,1,0,0,1,0,1,0
"1773",2995,1,0,0,0,0,1,0
"1774",3109,1,0,0,0,0,1,0
"1775",3141,1,0,0,0,0,1,1
"1776",3145,1,0,0,0,0,1,0
"1777",3150,1,0,0,0,0,1,1
"1778",3153,1,0,0,0,0,0,0
"1779",3164,1,0,0,0,0,0,0
"1780",3308,1,0,0,0,0,1,0
"1781",3311,1,0,0,0,0,1,1
"1782",3344,1,0,1,0,0,1,0
"1783",3346,1,0,0,0,1,1,1
"1784",3393,1,0,0,0,0,1,0
"1785",3418,1,0,0,0,0,1,1
"1786",3424,1,0,0,0,0,0,0
"1787",3433,1,0,0,0,0,0,1
"1788",3487,1,0,0,0,0,0,1
"1789",3514,1,0,0,0,0,0,0
"1790",3530,1,0,0,0,0,1,1
"1791",3582,1,0,0,0,0,0,1
"1792",3586,1,0,0,0,0,1,0
"1793",3619,1,0,0,0,0,1,0
"1794",3627,1,0,0,0,0,0,0
"1795",3648,1,0,0,0,0,0,1
"1796",3657,1,0,0,1,0,0,0
"1797",3706,1,0,0,0,0,1,0
"1798",3711,1,0,0,0,0,1,1
"1799",3752,1,0,0,0,0,1,0
"1800",3756,1,0,0,0,0,1,0
"1801",3825,1,0,0,1,0,0,1
"1802",3873,1,0,0,0,0,1,0
"1803",3878,1,0,0,0,0,0,0
"1804",3911,1,0,0,0,0,1,0
"1805",3932,1,0,0,0,0,1,0
"1806",3963,1,0,0,0,0,0,0
"1807",4008,1,0,0,0,0,0,1
"1808",4073,1,0,0,0,0,1,0
"1809",4105,1,0,0,0,0,0,0
"1810",4110,1,0,0,0,0,1,1
"1811",4225,1,0,0,1,0,0,1
"1812",4333,1,0,0,0,0,0,1
"1813",4369,1,0,0,1,1,1,1
"1814",4429,1,0,0,1,0,1,0
"1815",4482,1,0,0,0,0,1,0
"1816",4512,1,0,0,0,0,1,1
"1817",4515,1,0,0,0,0,1,0
"1818",4530,1,0,0,0,0,0,0
"1819",4540,1,0,0,0,0,1,0
"1820",4555,1,0,0,1,0,1,0
"1821",4558,1,0,0,0,0,1,0
"1822",4592,1,0,0,0,0,1,0
"1823",4612,1,0,0,0,0,1,0
"1824",4683,1,0,0,0,0,1,0
"1825",4707,1,0,0,0,0,0,0
"1826",4719,1,0,0,1,0,1,0
"1827",4725,1,0,0,0,0,0,0
"1828",4750,1,0,0,0,0,1,0
"1829",4765,1,0,0,0,0,1,1
"1830",4787,1,0,0,0,0,1,1
"1831",4798,1,0,0,0,0,0,0
"1832",4825,1,0,0,0,0,1,0
"1833",4850,1,0,0,0,0,1,1
"1834",4879,1,0,0,0,0,1,0
"1835",4951,1,0,0,0,0,0,1
"1836",4976,1,0,0,0,0,1,0
"1837",4990,1,0,0,0,0,1,0
"1838",829,1,75,0,0,0,1,0
"1839",2656,1,78,0,1,0,1,0
"1840",2147,1,80,0,0,0,0,0
"1841",4187,1,81,0,0,0,0,1
"1842",697,1,82,0,0,0,1,0
"1843",4051,1,83,0,0,0,0,0
"1844",906,1,84,0,0,0,1,1
"1845",3158,1,84,0,0,0,1,0
"1846",2296,1,87,0,0,0,1,0
"1847",828,1,88,0,0,0,1,1
"1848",4674,1,88,0,0,0,1,1
"1849",3811,1,89,0,0,0,0,0
"1850",1646,1,90,0,1,0,1,0
"1851",3426,1,90,0,0,0,1,0
"1852",1201,1,91,0,1,0,1,0
"1853",1668,1,91,0,0,0,0,0
"1854",2835,1,91,0,1,0,0,0
"1855",4531,1,92,0,0,0,1,0
"1856",196,1,95,0,1,0,1,0
"1857",2193,1,95,0,0,0,0,1
"1858",3090,1,95,0,0,0,0,0
"1859",3467,1,96,0,0,0,0,1
"1860",863,1,101,0,0,0,0,0
"1861",2085,1,101,0,1,0,1,0
"1862",1480,1,102,0,0,0,0,0
"1863",1423,1,103,0,0,1,1,1
"1864",2532,1,107,0,0,0,1,0
"1865",2932,1,109,0,0,0,0,1
"1866",1596,1,110,0,1,0,1,0
"1867",374,1,111,0,0,0,1,1
"1868",693,1,111,0,0,0,0,0
"1869",2375,1,112,0,1,0,1,0
"1870",3978,1,113,0,1,1,1,1
"1871",429,1,116,0,0,0,0,1
"1872",1545,1,116,0,0,0,1,1
"1873",4770,1,116,0,0,0,0,0
"1874",251,1,117,0,0,0,0,0
"1875",3268,1,120,0,0,0,1,0
"1876",2674,1,122,0,0,0,1,0
"1877",416,1,124,0,0,0,1,0
"1878",3124,1,126,0,0,0,1,1
"1879",4793,1,130,0,0,0,1,0
"1880",4192,1,132,0,0,0,0,0
"1881",2844,1,134,0,0,0,1,1
"1882",177,1,135,0,0,0,1,0
"1883",4072,1,135,0,0,0,0,1
"1884",3562,1,142,0,0,0,0,0
"1885",3799,1,144,0,0,0,1,1
"1886",371,1,147,0,0,0,0,0
"1887",365,1,148,0,0,0,0,1
"1888",2250,1,150,0,0,0,1,0
"1889",2166,1,154,0,0,0,1,0
"1890",2400,1,154,0,1,0,1,0
"1891",369,1,159,0,0,0,1,0
"1892",962,1,163,0,0,0,1,0
"1893",181,1,164,0,0,0,1,0
"1894",2972,1,165,0,0,1,1,1
"1895",1087,1,167,0,0,0,0,0
"1896",3041,1,167,0,0,0,1,0
"1897",518,1,169,0,0,0,0,0
"1898",1838,1,180,0,0,0,1,1
"1899",1316,1,181,0,0,0,0,0
"1900",2567,1,184,0,0,0,0,0
"1901",2762,1,192,0,0,0,0,1
"1902",4350,1,193,0,0,0,0,0
"1903",103,1,198,0,0,0,1,1
